review,label
打开两个有一个坏了好大一截，卖这么贵的玉米，装包装前都不检查一下吗？一点不甜也不太软，喜欢口感筋道的应该会喜欢。里面挺糯的。,-1
不甜，也不糯、真不如云南的小糯米好吃,-1
一直购买的玉米，这次不好，每个都有发黑干瘪的玉米粒,-1
咋说呢，这本是个-18摄氏度保存的玉米。配送用塑料袋装就算了，里面还配了个脏兮兮的装满有色液体的塑料盒，散发着微弱的冷气。成本高请提高免邮门槛！不要瞎对付好吗。。。,-1
没有图片饱满金黄，是较瘪的很小粒的。,-1
没有最早时候买的好吃了，最早的时候买的有点甜甜的，吃了一个又想吃一个，现在买的寡淡无味。哎，我还买了4箱呢怎么办？,-1
有机算是吸引力，口感味道参差不齐，有的黏糯，有的如同嚼蜡，有的很香甜，有的没味道。,-1
這次的不好！好老！本想給寶寶吃的，大人都咬得腮幇子痛，寶寶根本不能吃,-1
买了5 箱玉米，两个牌子，第一次买这个牌子，真的不好吃，这个还更贵，同时煮了两个牌子的，左边是另外一家的，右边是这家的，左边的颗粒饱满，很糯很Q.没有什么奇怪的味道，比较新鲜，右边的软烂还有一股馊味，不够新鲜。还有速冻的白糯，也不怎么样。,-1
看评论都说好，就下单买了三件，结果很失望！不似今年的玉米，个头正常，上面很多瘪粒，口感一般，不甜不糯。这是我在京东上买的最不称心的东西。,-1
没有闲人居的好吃，，有的玉米不厚重，，，颗粒很小，，，，吃个寂寞,-1
质量参差不齐，有的很香，有的没味道，有的黏糯，有的如同嚼蜡。,-1
3月买的那箱很糯，可这次买的却硬得我胃疼，蒸两次还是硬。,-1
第一箱很好吃，这次又来回购了，不过感觉没有上次买的好，以后不买了,-1
回购了很多 次，但是感觉品质不稳定，这次不糯，一般,-1
说实话，一般，本来买给二岁宝宝吃的，无奈又硬又老，还不甜！大人都咬得腮帮子酸！怎给牙还没长齐的宝宝吃？一次失败的购物,-1
这款不会回购吧，蒸嘛就硬，煮嘛拿捏不好时间就爆皮,-1
有两根嫩的，其他的太老了????，我的牙,-1
不好，太老了，按说明做的，大部分都咬不动，吃着累。,-1
这次年货买了2箱，玉米很老，煮了30分钟玉米粒都没开花，硬硬的。产品质量不稳定,-1
糯玉米，主要没什么玉米的味道。口感一般。以后不会在买。,-1
跟糯米饭似的，吃了粘在喉咙口，原味的稍带点苦，这个很正常，糯米饭也是这样的。建议胃肠功能差的最好不要吃，不容易消化，吃了会返酸等等。,-1
不是很黏，玉米原香也少，这个玉米没有之前另外一个品牌好,-1
买了好几次这款玉米了，这一次的质量实在太差，第二次煮这个了，拆开每一个都是这样，玉米粒都变色了，煮熟后就能看出来是摔碎了不少，之前都没有这种情况，这样还能吃嘛，品质都不保证，太让人失望了,-1
味道一般般吧！没什么玉米的味道，单纯的甜,-1
还得冷冻，不冷冻两天长毛了，不是真空的，味道也很一般，和超市买的没啥区别,-1
玉米的质量一般，本来做烙玉米的，感觉还是太软了。下次买玉米还是买超市新鲜现剥的更好。就这样，不会再买。,-1
有的新鲜点，有的就不行，不值这个价格,-1
没有其他问题，就是一起买了两包玉米，今天拆第二包的时候，发现有一根好像被啃了一口一样，因为是生鲜，超过48小时了，就没有然后了,-1
里面掺有嫩玉米。嫩的都很难吃。这牌子感觉要砸了,-1
这一款玉米是凑单的，同时还买了其他品牌的，并且都品尝了，味道上有差距！价格还高,-1
吃了两个，一个还可以，一个不太好。,-1
玉米太嫩了，吃着水夸夸滴,-1
玉米一般，水分较大，不是很糯,-1
不知道有没有描述的那样好,-1
之前买过挺好吃 但这次的不好吃 硬还没味道,-1
玉米好老，也不甜，不好吃哦,-1
不是之前买的白糯了，这次的品质非常不喜欢！！,-1
不甜，不好热，不是真空包装款,-1
这次买的不太好吃，硬也没什么味道。,-1
这次买的玉米特别老，没有上次的好吃,-1
这玉米不甜，糯的，是已经煮熟的玉米又冻的，我不喜欢吃，我自己又加工了一下，剥玉米粒打成玉米粥，或者放米饭里一起蒸,-1
这次买的一点都不好吃,-1
说实话，玉米口感不怎么样，而且比较干，有渣。,-1
玉米挺糯，但是不甜，总体来说不推荐,-1
这次的玉米不好吃，粒小且不饱满,-1
一般般，不甜不粘玉米粒还干瘪。,-1
这个一般般，不吃太香，不推荐了。。。,-1
不及预期，有点小，玉米味也不够,-1
太硬了，不甜，糯的有点糯,-1
一般吧，感觉没有之前买的好吃了,-1
不如常温的玉米口感好,-1
不软糯，也不嫩，吃起是硬的，不好吃。要购买的慎选。,-1
不是很糯，也不是很黏，有点硬，跟期望中的落差很大…,-1
非常不好，玉米粒老的根本嚼不动,-1
卖相还行，但是不好吃，没滋味,-1
包装袋子都破了，也不知道里面怎么样，不是很满意,-1
墨迹，玉米叶子，绒屑，埋了吧汰的，口感沒尝，打开想炒，放一边了，等着只能费劲挑洗一下做饭了,-1
多次购买 味道不错 就是有点贵,-1
不好吃，没什么味道，一点都不黏,-1
一般吧，没有想象中那么想,-1
这批玉米非常老，很难吃，和以前买的味道天差地别,-1
不太好吃，过于软了，甜味不太足,-1
非常一般，不是真空包装，而且每个玉米都脏脏的上面有黑色泥灰一样的小粉末，怀疑严重工厂的卫生状况,-1
之前购买过多次了，因为好吃。这次的不太好，品质降低了这叫啥事啊，真上火,-1
味道一般，不是很新鲜，里面的芯很大。,-1
玉米比较干瘪，不如买新鲜的,-1
箱子里有一个开封了，,-1
他家玉米整体还行，就是有时要碰运气。大多数算是嫩甜好吃的，但也遇到几次又老又硬,-1
这个玉米一般，没什么味道,-1
第二次活动价买的没有第一次的口感好，偏硬一点，有一些吃着玉米缝里有沙子，不知道是怎么回事,-1
这个玉米比之前买的那个个头小不少，但是包装上没区别，难道618便宜的就是给小个头。,-1
有好吃有难吃，品质不一,-1
正好搞活动，拍下还是挺划算的。快递很不错。正好搞活动，拍下还是挺划算的。快递很不错。,-1
反复回购，但是这次特别差劲，玉米特别老，不够糯，很差，家里没人愿意吃，希望稳定品质,-1
有一根玉米很脏，像掉在泥地上捡起来放进去冷冻的，以后不会再买了,-1
玉米没什么味道，失望,-1
这次买了三箱，玉米变老了，之前618买了两箱，很好吃，又糯又软，品质不稳定,-1
根本不是糯玉米呀！?,-1
优选100礼盒6只的有点硬，12只包装的特别好吃,-1
之前买的都很好吃 这次的完全不行 质量不稳定啊,-1
不太好吃，硬，不香也不太甜。像嚼蜡一样,-1
我吃过不下10家的糯玉米，他家的糯玉米最不好吃。,-1
玉米糯，但是口感真的很一般，就是原来那种黏玉米，还没有我父母种的好吃,-1
很一般，很硬也不甜,-1
此用户未填写评价内容,-1
这次玉米太难吃了，跟之前买的不一样,-1
玉米是煮过的 大概三分熟，我以为是新鲜的呢，，，，，有点小失望,-1
买了好多次了都非常好，这次618大促时买的吃起来竟然牙碜，太差了,-1
玉米粒有老，还有点硬，不怎么好。,-1
不是真空，必须冷冻，买多少要看冰箱大小，，,-1
这个玉米粒脱得不太精细，很多都连着玉米芯，甚至还有玉米芯的颗粒,-1
这次的不好吃，好硬好老,-1
蒸了以后觉得甜的不正常，后来发现深色的玉米粒出奇的甜，而且是瘪的，那些颜色正常的玉米粒是不甜的，怀疑注了糖分。吃着不放心。,-1
玉米吃起来又干又硬，不像是今年的。,-1
买两袋只收到一袋。。。。。,-1
不好吃，不糯就算了，还不甜,-1
吃起来还行，只是太甜了,-1
从速冻拿出来放冷藏，过了二三天蒸了，发现全部坏了,-1
这次的花玉米比较干瘪，远远没有第一次买的好吃，失望！,-1
今年买的都没有去年甜了，味道一般,-1
没有前面几次买的好吃，蒸了八分钟就觉得口感很硬,-1
这次一下买了两箱，吃起来一点玉米味都没有，是怎么回事，没有上次买的吃起来香甜,-1
味道一般般 不会再买了,-1
一点都不糯，一般的糯玉米给五分，这个就只有两分吧,-1
女儿不吃，玉米太老了，不会再买,-1
不如以前的品质煮很长时间要不很硬,-1
这个味道一言难尽，真不如买个玉米吃。,-1
玉米有些老了，个头很小。,-1
平时就爱吃这个牌子的玉米，但这次不知道怎么回事，特别老，咬起来特别费劲,-1
玉米太老了，真没有想到.......,-1
大小悬殊，品质大不如前,-1
玉米还不错！但是这次快递很慢，一个多星期才到！,-1
一般般啦，不甜,-1
"这个玉米真的有点难吃
有点像蜡
不好吃
不过回购",-1
还可以吧，就是玉米是冷冻得不是真空得，比较麻烦！,-1
感觉和以前买的不是一种，很老,-1
玉米偏嫩，不好吃，不糯也不甜。,-1
不好吃，完全没味道，非常不好吃,-1
这个真不适合宝宝吃，很一般，不如黄玉米。,-1
这批玉米吃了3根，总体硬，和以前不一样,-1
是真的不好吃 还是不要买了,-1
玉米有点老，要煮好长时间啊。,-1
不好吃，不如直接吃玉米棒,-1
这次的白玉米不好，不成熟,-1
这次买的没以前好，太硬了,-1
感觉一般，不是很喜欢。,-1
还行吧是有点老，不是很满意,-1
太难吃，没有任何味道，直接扔掉,-1
非常不好吃，一点都不甜！,-1
煮出来很硬，口感不好，跟描述的不一样。看图就知道了,-1
感觉还是新鲜好吃 这种冻的不好吃,-1
包装挺好的，放冰箱速冻方便，,-1
这是有机的吗？,-1
有点硬，不够糯，有点小失望了,-1
不太推荐，有根，而且硬,-1
这个真的很难吃，没有味道,-1
平时买的玉米都是抽真空包装，而且呢没有要求放冷冻，所以购买这款玉米是新鲜玉米，没有留意到它，必须是速冻的，加上他没有抽真空包装，放了几天，拿出来要吃的时候全部发霉了，这一点做的真是不好，应该抽真空，这样对食品的保存期就长一些,-1
包装挺好的，发货速度快,-1
这个真是太难吃了，玉米段上不知道为什么有很多粉末状的东西，口感很粗糙，没有整根的玉米好吃。千万别买。剩下没蒸的都扔掉了。,-1
玉米太老了，嚼都嚼不动,-1
京东物流，慢到不行，恭喜花了百亿的成果,-1
好像没有之前吃的味道……这个应该是放了糖去煮过的,-1
这次的玉米都好老，而且一点也不甜,-1
特意选了排名靠前的拍下，包装看着也不错，但是一点味道都没有，外皮也比较厚硬，切成小段家人都是咬几口就不吃了，孩子啃了几粒就再不肯吃，还有一包不知道怎么办，太鸡肋,-1
按说明做的，但很硬,-1
确定这个玉米不是转基因的？,-1
很一般，索然无味,-1
这一批的玉米不知道什么情况，个个都很老，一点都不嫩，甜，失望,-1
不咋好吃，不甜不糯，一般吧～,-1
之前一直买两根包装的觉得很好吃，就买了一箱，结果又老又硬一点都不糯，品种不一样不好吃,-1
蒸出来一点都不饱满，稀稀拉拉，不糯也不甜，难吃,-1
这次买的质量很差，很多干瘪的颗粒，日期2020.9.1,-1
玉米没有上次买的好吃，这个白的没有黄的老的厉害，但没有上次新鲜；这次买的很失望；希望你们保持玉米的水准。,-1
太贵，还不好吃,-1
这次买的不好吃,-1
每一根都这样   好多坏的,-1
一分价格一分货,-1
买过好几次都挺好吃，想着这次多买点，这下可好了，质量太次了，玉米要么老要么嫩，基本都是老的，粘玉米虽说老点好吃，可是这也太老了，怎么焖都那么硬，总之不会再购买了,-1
玉米还好，一起买的红薯是坏的，不能吃，全扔了，外表看不出坏，吃起来就是变味了,-1
这是我吃过最难吃的黑玉米。皮厚不糯不香，有一种说不出的类似药水的味道。,-1
玉米很一般 真空包装的里面还有两个坏的 味道说实话不行，像是糖水泡着的感觉,-1
不好，太硬了,-1
有坏的，不太好,-1
虽是第二次购买，但这次的是有糯的也有不糯的，口味完全不一样，性质恶劣,-1
太老了，蒸了4个，只有一个嫩些的，其他3个太老了费牙！,-1
不新鲜，吃了无甜味，如果新鲜采摘后烧应该是有甜味的，买过无数次，近二次都不甜,-1
今天刚吃，煮了一个，发酸的，馊了一样。不知其他几袋如何,-1
"不是糯玉米,是甜玉米，是搞错了，还是骗人了",-1
这是买过的最差的玉米粒。以前只买过这个牌子的玉米感觉不错，?就买了玉米粒。太差了。里面很脏，杂物较多。,-1
有点干。。。,-1
质量大不如前,-1
一般般 不太新鲜。。,-1
太老了，勉强凑合着吃吧。,-1
吃着有点老，有点硬。,-1
以前买的两只装，特别甜糯，这次买的十二只礼盒装，特别老，不好吃，没有味道,-1
不好吃 甜度糯度都不行 失望,-1
一般般一般的的的的的额额,-1
玉米粒不成,-1
一般，有点干有点硬,-1
说是真空包装的，但其实里面居然有一根是漏气的，坏的我也懒得找客服了,-1
买了很多次，这次感觉很差，完全没有玉米的味道,-1
多次购买的商品，这次玉米质量差，有很多黑粒，退货了。,-1
玉米太硬了，不好吃！做之前需要煮好久！但是还有些硬。口感太差了,-1
不好吃 没有甜味,-1
不好吃，蒸煮的，很一般，下次得打汁了，不然吃不进,-1
不好吃，没什么玉米味！,-1
非真空包装，很容易坏，放冰箱两个礼拜就都长毛了。,-1
不太好吃，买了6个，其中有两个特别老，都没法咬,-1
还以为是脆甜的嫩玉米，结果是很有嚼劲的老玉米，味道也不行，不新鲜,-1
玉米很糥，但有点老了,-1
这次是我买了这么多次第二次每一根玉米都很老。太硬咬不动,-1
打开发臭，已经申请售后,-1
超级不好吃味道怪怪的，不会再回购,-1
前后购买两次差距太大了，完全不一样,-1
拿回来放冰箱，吃时发现长毛了，,-1
玉米不新鲜，两头有坏烂的,-1
买过多次，但这次的太老，没有了清香味。,-1
味道太一般了，太难吃了！,-1
口味一般 不够甜,-1
不好吃，一点都不甜，还是新鲜的玉米好吃,-1
没有我上次买的好，玉米太小了，,-1
这次的很差，高产包米的感觉,-1
有点干，也不嫩,-1
没什么味道,-1
口感很一般,-1
感觉不好吃,-1
真心一般,-1
不太新鲜,-1
质量一般,-1
太一般了,-1
有点老了,-1
没吃就坏了,-1
烂了，是已煮过的，很韧，没甜味，嗯，一般般，那不是很好吃嗯，包装是很漂亮的嗯，你说大的问题也没有，只是感觉质量不是很高，因为煮熟过索契，吃起来的感觉不是没有那个甜玉米好吃嗯个头一笑起来的，看起来很好看，但吃起来就感觉一般般的，真的一半半,-1
打开之后很失望，这样是什么原因也不知道，客服看到能给个回复吧,-1
买回来放冰箱几天没吃，今天打开一袋蒸了二十分钟，硬的不行一点水分没有，根本不能吃，找客服客服客服也不给退，算了，算自己倒霉吧，一直以来挺信赖京东，这次挺失望，不知道这么多好评销量怎么来的，这玉米真的啥也不是，我还是刚买的京东会员,-1
已经生产4个月了，苦的发霉的，包装盒有被水泡的痕迹。,-1
和糯有关系吗，蒸了15分钟，不行又蒸了10分钟，这是弹性十足啊。吃得牙疼，吃后胃疼。,-1
"骗人的，颗粒小，玉米没长熟，没味道，也不糯！
全是骗人的",-1
金良玉地的有机黄糯玉米已经买过很多次了，但是一次比一次差…这次买过之后决定脱坑了，最开始买的12根装的非常好，全是黄糯玉米黏黏的很好吃，但后面买的几次都用一根掺杂了老玉米，这次买的六根装的，第一根就是个老玉米，而且比较老了怎么煮都不破花也非常硬咬起来太费劲…还没我们小区自己团购的黏玉米好吃，10元5根的良心价，再见了…,-1
冷冻食品还有质量问题，没有退换货选项，什么鬼。那根带孔的是感觉是擦过筷子又放回包装了呢，奇怪,-1
刚买回就直接放进冰箱里 吃了四根感觉味道还不错 结果今早想再热剩下的四根吃 打开一看 呵呵了 长着绿毛 保质期18个月 生产日期是9月1日 重点是点售后申请还点不了,-1
之前一直买6只和12只的礼盒装，确定是纯黏玉米。这次想着节省点包装盒买的散装，价格没差，结果玉米质量差了十万八千里。你确定这是黏玉米？蒸完出来玉米粒全是瘪的，口感连最普通的玉米都比不上，特别难吃。这次买了二十多只，没想到这么差，真是失望透了。,-1
这次买的非常差，一包里各种品种都有，那也不要紧，关键是质量太差了，玉米粒都没长出来一半，不成熟。主要还有一种掺杂着黑色粒子，煮熟了就变成黄色粒子了，跟其他的粒子差不多颜色，但是明显更水更焉吧。这能不能吃啊？客服一问三不知，太差了。一星都不想给。,-1
竟然要放速冻，购买的朋友注意了，根本不是真空包装，打开全发霉了,-1
千万不要买白糯的，第一次收9.1号那一批次，补发还是9.1号的，品检估计没上班,-1
买了很多次，这次有好几根玉米中间有穿孔，不知道什么原因，而且还特别老，扔了很多。,-1
凑单买的，结果霉变了！申请售后中。提醒各位，买后立刻打开检查，生鲜的售后期限是48小时。,-1
第一次感觉买了个假玉米，信赖金玉3年，一直买她家的糯玉米，香甜软糯！但是今早煮的这个玉米我表示无比难吃，煮了3次吃起来还是不好吃，没有任何味道，只有沙沙的硬，一点不甜一点不糯，我表示无法理解！是你们把原来整箱的玉米省里为叶酸孕妇玉米了么？还是白糯玉米参假了？怎么能如此难吃？？？图片是煮了三次放了5分钟的效果，就如此干巴巴的！！！！平时煮了两次玉米就来花，糯糯的！！！,-1
自己看图吧，这个玉米真心不行，以前都是买的其他类型的，这种第一次买，也不便宜，玉米粒一点都不饱满，还有黑的坏的，搞出来还有气味，总之不行，绝对不会再回购了,-1
之前买过这个玉米，觉得不错，****又拍了。6月7日上午10点半左右快递员送的货连袋子都没封口，里面一滩水。我这是熟冻玉米，生鲜食品，没泡沫箱也要加冰袋吧，那么热的天气在路上三四天，太糟糕了，还是京东自营的,-1
看图吧，无奈只能退货,-1
如果不是同时买了三个牌子的黑玉米的不知道这个这么难吃，没有对比就没有伤害！这个有点儿酸臭的味道，本来因为黑玉米就是这个味道，直到吃了另外两个牌子的才知道原本黑玉米不是这个味道。,-1
包装是坏的，然后还特意用京东胶布封了，然后还要送过来，不能这样子的，包装坏的就不应该出库，食用的东西，这样子谁敢吃啊？,-1
一买就要人买两包，然后给我的就是这样的？？？这不是老鼠咬的？？？我还敢吃？？？一颗星我都不想给我告诉你！！！,-1
不是真空包装的，运到发黑了,-1
一种发了酵的味道，不知道是冷冻之前就是坏的，还是之后，那就是过了保质期了，而且时间超长，不然没法解释怎么是这副模样。还有十根，不知道什么样。总之，失望，最失败的一次购物，不敢再买了。,-1
好像发霉了，一直吃他们家玉米，这回口感和味道都与之前不同。不糯但很甜。以前糯也甜，好像市场上从来没有这么甜糯的玉米。现在想起来是不是被糖泡过的？京东自营的东西，也找不到售后可以问问,-1
买了54根，刚煮好准备吃就发现是坏的，看着也不新鲜，这次购物很不开心,-1
买过很多次，可是这次买的玉米为什么根部是黑的，像发霉了一样，但是日期是11月的很新鲜，大概是过程保冷不当，总之扔了没敢吃，一箱也才10多块钱，也懒得费劲找售后了。,-1
吃着突然发现，怎么感觉像发霉的？以后再也不买冷冻的了,-1
都发霉了还包装起来，没法吃扔了,-1
卖玉米的人，自己吃过吗？  蒸50分钟最佳，这个品牌不能买。,-1
再也不会买了，为什么头上都被砍掉了，每个长短不一是不是因为烂了，第一张图上面明显是虫子咬过的**，而且这又不像，，，，,-1
这次的购买体验真的是极差。食品安全一直很重要，更何况现在特殊时期。这就破口这么大，是省得我自己开包装吗？那这里面粘的泥巴是怎么回事呢？,-1
这甜玉米需要零下18度冷藏的吧？就这么用一个方便袋装着连袋冰都没有？扔在小区门口让我去拿？,-1
一点也不新鲜，干瘪的，应该是煮熟的。十分不满意,-1
买回来袋子都没开封就放冰箱冷藏室了，过两天拿出来的时候一股发酵的味道，细看既然发霉了，这是购买京东生鲜第一次遇到商品质量问题，太差劲了，深圳地区配送生鲜都会出现问题？其他地区呢？还是商品本身就有问题你们也配送？,-1
这个玉米吃过多次呢 品质这么不稳定么 为什么黄糯玉米很多颗粒冻坏的颜色？？？,-1
煮了一根，不好吃啊啊啊，天啊。还有那么多根要怎么搞。太后悔了，只有白色的好吃但是我又买错了，买成黄色的，白糯没货，@自己了，领了优惠券又想买蜜薯，发现居然，和原来那价格差不多，都是坑，自己一个个跳！,-1
很差，一点玉米味都没有，一点甜味也没有，特别难吃。有机不有机也不好说，总之完全没有小时候吃的黄糯味，和大街上买的那些啥味都没有的玉米一样。,-1
都是坏的，有个别颗粒黑黑的,-1
里面的玉米很脏，没有质量检测吗？居然有那种类似机油的黑油在上面，看到后真的有点让人……请看图吧,-1
这个黑玉米发霉了 商家还卖 你们良心何在,-1
去年买过好多次这种玉米，觉得又软又糯，所以经常回购。这回买的煮好硬得不得了，太老了，冷下来都咬不动了，已经煮了两根都是这么老，我买了10根,-1
全都是黑点，好几个都这样，还有个小虫子，很脏，还不怎么好吃，大小味道也不一样,-1
今天刚试吃了一根，结果大失所望，为什么里面都是黄色的，目前这是我第三家买的黑玉米，因为贪便宜大翻车了,-1
原先在京东买过n次本产品都很好，还介绍过朋友买，但是这次购买一点都不好，一点不糯购买的青春期玉米?还很老，本以为吃过的产品很好呢一下就购买二箱结果口感很差，下次不会再买了，店家这样做产品信赖度下降，,-1
玉米不仅被切掉一块不知道是坏了还是怎么回事，还有黑色泥土一样的东西，根本不敢吃,-1
这个牌子的玉米质量越来越差了，已经购买多次了，可是后面的几次个头不均匀，有个别玉米粒不好，尤其是这次，打开一个请看图片，玉米的头部明显没有修整，玉米粒的颜色参差不齐，?！,-1
"这啥玉米，全是皮，去年买不这样呀
太差了",-1
买过很多次，这次买的两箱感觉全是坏的,-1
年前买的没吃，年后刚吃，都涨袋变味了，当时家人放冰箱也没注意是不是当时就坏了，但同天买的别的牌子就没事！,-1
客服太垃圾，请问京东的价格保护干什么用的？难道不是两个订单拍下对比价格差吗？即使客服看到价格差异，仍然瞪着眼睛说系统识别不了。如果系统什么都能识别，要你干什么？打电话给你干什么？人工客服不仅声音像机器，逻辑思维也是机器一样！不退差价就算了，还没有发货的商品重新拍 还要扣运费。,-1
打开一看，这是什么意思，被人啃了然后放进来的吗，还是玉米本来坏了给扣掉了？给孩子吃的就这样昧良心吗？,-1
这玉米太坑了,-1
玉米我在北京还是长沙买了无数次，越来越小没关系，但越来越难吃，以前觉得甜糯，现在一丁点甜没有，跟普通没啥区别，那我为啥还要买些冷冻的了？,-1
买了好几年的玉米，第一次买简装的！结果好几根都部分发黑！怎么吃？严重怀疑京东冷链运输有问题！就装塑料袋里给我拎来了，蓝色保温箱呢？冰袋呢？,-1
12个玉米，有2个没看直接煮了就不说了，余下10个全是发霉的，太#太可恶了，商家良心何在？,-1
这次的玉米很失望，颗粒非常松散，一动就掉感觉不新鲜，而且买的白糯却更像花糯，回购多次了后面不敢买了,-1
这次买过来比较失望，比之前买过的相差很多，颗粒也不饱满，还有很多带有黑点，也没有那么甜了，比较让人可惜。洗了几次才敢吃。,-1
第一次在京东买到这么差的产品，全都长毛了,-1
很明显的被人啃过一口再塑封的，吃到最后一根了发现的，想想都#,-1
这次买的太差，不糯很硬，而且不甜，失望，这个玉米经常买，陆陆续续有二年了，这次的玉米不新鲜所以不甜，常买的都知道，买的玉米新鲜的煮出来一定是甜的，糯不糯要看品种和成熟度，所以这个玉米质太差。时间长了，商家就不注重信誉，只注重钱了，以后不会再买了。,-1
"如果能有负分，那我绝对刷负分，一般的能吃的我肯定就不说啥了，这个真是太难吃了太难吃了！！！！！1
我竟然煮完给扔了，心疼死我了
去年还是千年第一次买，那是真好吃啊，然而，之后每一次买都难吃的要命。
立个flag以后再也不买这家的玉米了！！！！！！！！1",-1
前两次玉米都很好。这次买了三箱，连着几根煮出来都是这种。京东的配送没问题。单纯商品差。以后不会再回购了。,-1
里面的玉米很脏，不知道是在哪个地上弄的，黑的地方臭臭的#死了直接扔掉。细思极恐！其他的打开也有不同程度的脏！！！,-1
想着是预包装的，应该是清洗过的就直接上锅蒸，吃到下边发现好多泥沙,-1
玉米很漂亮。6.18买的，19号送到就放冰箱冷藏了，今天（24）早上拿出一袋来蒸了吃，竟然馊了。扔了。还有一袋，直接扔了还是再费火蒸蒸？扔粮食很有犯罪感。但馊了也不敢吃不能吃呀。刚查看了包装，保质期18个月，5月20号生产的。,-1
60几的玉米不便宜以为很不错了结果拆开一看一点都不饱满还不如~买的30几块钱的黑玉米,-1
这回买的品质跟上回买的差十万八千里，上一次感觉又软又糯，这回的每一根上面头部都有一个洞，主要是玉米又老又硬，我还买了两箱愁人没人爱吃，嚼的累人，,-1
一星都不想给，日期太差了，现在都2021年1月了，日期是2020年9月1号的，9-10-11-12-1，已经五个月了，这么久的日期，好意思拿出来销售么？keng 人,-1
太老了，太硬了，太差了，懒得退了,-1
不是新鲜的玉米棒！,-1
多次购买了，上次看到店铺首页这款12支礼盒装标注的送一包酸菜，结果并没有赠送。客服也联系不上，这样的虚假宣传只会自毁信誉，失望。,-1
不要买 之前买了好多次了 就这一次 煮了一小时硬的跟石头一样 太差了 之前煮15分钟就很软糯 这次完全不行 我还买了两箱 索性京东售后不错 给了个很好的解决方案 短时间不会再买了 这一批真的……日期是20.6.1 大家注意吧,-1
这是我吃的最差玉米，味道寡淡，还很老，不知道网上99的好评哪里来的？如果为了一个小小红包，就昧着良心说话，你们自己也会自食其果的！太难吃了，关键是双11还买了好几箱??,-1
为啥像发霉的颜色,-1
玉米质量不太好，都烂了，以后不会买了,-1
这个玉米，我都不知道买了多少箱了，但这次的口感好差，之前买的白玉米都是很糯很甜，这次的干巴巴的完全没味道，家里大人小朋友都各自咬了一口就扔回盘子了。太失望！,-1
白玉米非常硬，一点不甜也不糯，先蒸了太硬，有煮了，也不行，真的很难吃，评价的好评估计都是店家花钱买的好评。黄玉米还挺可以，比白玉米好！,-1
玉米粒就像婴儿刚刚长出来的小米牙！味道也极差，煮熟后扔掉两个。现在的季节去超市买最物美价廉,-1
这个玉米太难吃了！！！又硬，味道都没有，根本不是甜玉米！我还买了2份！！郁闷啊！！！,-1
玉米都是干巴的，刚蒸出来的也是特别硬，根本没有办法吃。水煮的也试过了，太差太差了！,-1
太难吃了  一点甜味儿也没有  而且很老  差劲  又不能退货,-1
这次的糯玉米感觉不是有机的，白糯玉米之前买颗粒饱满，这次干瘪的玉米粒很多，而且颜色发灰，不知道吃了有没有事。请卖家解答一下，为何玉米颜色不正，很担心,-1
经常买这个玉米，口感挺好，最近买了几次，玉米粒里面有黑色杂物，像是发霉的，生产日期比较新鲜，不知道什么情况，如果经常这样是不是京东要抽检一下？,-1
非常难吃  一点甜味儿没有  还很老  差劲  又不能退货,-1
主要是你拿一年前的玉米给我吃，，拿我做小白鼠实验吗,-1
太不好的购物体验了，没放两天就坏了，都是绿毛，之前买这种的也是这么储存没事，打开还有酸味，扔了好几根,-1
真的是我在网上买的所有玉米中最难吃的，没有之一，还有坏的，还比别家的贵，以后再也不买了这个牌子的了,-1
这款玉米吃了一年多了，无数次买。这次厉害，包装是糯玉米，打开里面是甜玉米！厂家这么粗心的？,-1
玉米真心不咋地，又老又不挪，还有一股塑料味，我还是老老实实买西双版纳的小玉米吧,-1
放冰箱不到一个月，上面不知道长出什么东西，变味了。,-1
玉米小不说，还有怪味儿,-1
不好，品质极差，与去年的根本没法比，不是一个品种。去年的是完整的小花糯，很香，今年的都是从半截砍断的，颜色也不对，味道也不正,-1
这玉米煮完就这样，是不是坏了？,-1
玉米老了，跟上次买的完全不一样； 希望你们能保持一个水准啊。,-1
特别难吃，口感特别差，从来没有吃过这么难吃的东西，全部都扔了，放冰箱也是占地方,-1
干干巴巴的，太次了产品，大家不要上当。,-1
自绝于人民！！！味道不一样了  上次买了16盒  个个味道非常好 这次前两个就不行了 一点也不甜了 以后不会买了  商家这样 哎.....,-1
老顾客，这次是买的第四箱，玉米特别老，又干又硬，吃着没有玉米味，特别不好,-1
太老了，非常难得嚼，失望。还是买给宝宝吃的，大人吃都觉得难嚼。,-1
越来越差劲了，都是没什么玉米粒的嫩玉米，鸡肋一样，食之无味。,-1
非常的不好，特别硬，而且也不糯，非常不建议购买，太差了。,-1
一点儿都不好吃，我买了这么多次，这次买的是最差的，不甜，玉米颗粒也干扁，根本不像糯玉米，竟然还买了两箱,-1
这玉米太老了，煮出来又硬又老，太难吃了。,-1
价格买的贵了一倍 问题是一点都不好吃 以前买的还挺好吃的 这次没有一点香味 写的日期是3月份的 怀疑是去年的陈玉米 新玉米最近才下来,-1
玉米没有第一次买的好，上边有很多瞎粒，吃着口感也不好，最开始我还以为坏了呢，丢了好几个，后来发现都这样，我就对付吃吧。,-1
**啊！！！上回买了这个牌子的玉米段，又老又没味！！这回的这个玉米，根本不是黄糯玉米！！太难吃了！！！以后觉得要避开这个牌子的！！,-1
